Radiation,Cost
622.73,4.633892
558.08,5.170699
432.05,6.679004
259.08,11.13812
78.05,36.97199
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
83.77,34.44746
286.6,10.06861
468.52,6.159105
601.23,4.799601
652.83,4.420238
651.88,4.42668
583.85,4.942475
453.15,6.36801
275.67,10.46782
86.8,33.24498
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
79.33,36.37544
276.3,10.44395
455.52,6.334878
585.33,4.929978
640.85,4.502869
641.3,4.49971
575.27,5.01619
447.48,6.448699
272.58,10.58648
86.88,33.21436
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
87.58,32.94889
292.25,9.873957
475.73,6.06576
609.7,4.732924
661.35,4.363293
665.55,4.335758
603,4.785512
476.8,6.052147
300.2,9.612471
103.88,27.77882
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
88.62,32.56222
295.2,9.775284
480.58,6.004544
616.88,4.677837
675.88,4.269491
685.08,4.212156
619.88,4.655198
491.77,5.867914
312.25,9.241517
111.55,25.86879
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
75,38.47552
264.95,10.89135
439.92,6.55952
571.05,5.053259
616.33,4.682011
620.1,4.653546
558.65,5.165423
436.08,6.617281
268.25,10.75737
90.65,31.83303
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
84.12,34.30413
283.48,10.17943
463.98,6.219371
595.4,4.846597
643.95,4.481192
650.27,4.437639
588.45,4.903839
462.27,6.242377
287.75,10.02837
101.2,28.51446
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
75.08,38.43452
270,10.68764
452.92,6.371244
588.83,4.900674
667.88,4.320632
673.55,4.284261
611.45,4.719378
485.33,5.945777
308.4,9.356887
115.2,25.04917
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
93.52,30.85611
302.15,9.550435
488.58,5.906226
625.77,4.611381
689.85,4.183031
696.48,4.143211
633.8,4.552957
505.9,5.70402
326.58,8.836009
127.12,22.70031
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
93.88,30.73779
303.67,9.502631
490.77,5.87987
628.48,4.591497
689.05,4.187887
694.85,4.152931
632.17,4.564696
506.2,5.70064
328.45,8.785702
130.55,22.1039
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
84.38,34.19843
283.73,10.17046
467.65,6.170563
604.98,4.76985
637.92,4.523551
649.35,4.443927
589.25,4.897181
465.5,6.199063
292.73,9.857766
110.73,26.06036
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
58.77,49.10097
211.67,13.63284
360.42,8.006392
456.02,6.327933
623.9,4.625202
612.42,4.711903
528.65,5.458553
394.77,7.309734
232.15,12.43017
83.45,34.57955
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
63.17,45.68092
220.88,13.0644
395.48,7.296611
537.65,5.367179
639.17,4.514705
651,4.432663
593.25,4.864162
470.23,6.136707
297.9,9.686686
111.23,25.94322
3.85,749.5231
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
85.05,33.92903
281.8,10.24011
465.65,6.197066
602.48,4.789643
668.33,4.317723
671.4,4.29798
604.33,4.77498
473.33,6.096516
295.27,9.772967
105.6,27.32636
4.02,717.8268
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
70.52,40.91979
253.8,11.36983
437.38,6.597613
578.73,4.986201
687.95,4.194584
696.88,4.140833
635.48,4.54092
508.95,5.669838
330.1,8.741787
125.95,22.91119
4.83,597.4459
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
96.98,29.75525
303.23,9.516419
490.05,5.888509
627.88,4.595884
696.75,4.141606
703.65,4.100993
635.85,4.538278
500.95,5.760383
316.42,9.119726
116.77,24.71237
4.9,588.911
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
85.92,33.58547
284.83,10.13118
471.88,6.115249
611.17,4.72154
694.98,4.152154
707.08,4.0811
644.08,4.480288
514.88,5.604537
331.58,8.702768
125.23,23.04291
5.42,532.4103
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
81.83,35.26413
275.85,10.46099
462.3,6.241972
601.8,4.795055
706.2,4.086185
715.85,4.031101
654.2,4.410981
526.62,5.479594
346.9,8.318431
139.25,20.7229
6.38,452.2984
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
78.73,36.65266
263.75,10.94091
447.27,6.451727
587.85,4.908844
697.58,4.136678
705.7,4.08908
643.12,4.486976
516.27,5.589447
338.6,8.522339
135.62,21.27757
6.67,432.6333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
93.25,30.94546
291.5,9.899361
480.2,6.009296
621.73,4.641346
694.27,4.1564
705.08,4.092676
644.3,4.478758
520.5,5.544023
343.1,8.410562
140.92,20.47732
7.4,389.9546
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
93.73,30.78698
291,9.916371
478.08,6.035943
618.8,4.663322
702.65,4.10683
713.58,4.043925
650.62,4.435252
525.95,5.486574
349.5,8.256549
145.8,19.79193
8,360.708
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
104.25,27.68023
307.75,9.376649
497.2,5.803829
638.33,4.520646
716.12,4.029581
725.45,3.977757
664.85,4.340323
540.45,5.339372
363.7,7.934187
157.45,18.32749
9.23,312.6396
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
117.42,24.57557
329.38,8.760896
522.4,5.523859
665.75,4.334456
737.25,3.914091
750.02,3.847449
691.98,4.170155
566.12,5.097265
386.27,7.470588
173.02,16.67821
11.23,256.9603
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
128.2,22.50908
342.4,8.427757
534.7,5.39679
676.48,4.265705
748.83,3.853563
755.85,3.817773
692.2,4.16883
562.62,5.128975
378.83,7.617305
164.67,17.52392
10.67,270.4465
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
118.67,24.31671
327.15,8.820614
519.75,5.552023
662.35,4.356705
704.38,4.096743
719.88,4.008535
662,4.359009
536.77,5.375978
356.38,8.097154
150.98,19.11289
10.08,286.2762
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
112.55,25.63895
318.8,9.051643
515.1,5.602143
664.92,4.339866
755.17,3.821211
772.02,3.73781
714.55,4.038435
589.35,4.89635
409.02,7.055068
191.35,15.08055
14.9,193.6687
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
141.12,20.4483
358.25,8.054889
554.23,5.206618
699.1,4.127684
772,3.737907
779.6,3.701467
715.27,4.03437
584.08,4.940528
398.6,7.239498
181.12,15.93233
13.58,212.4937
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
126.15,22.87486
334.38,8.629894
527.88,5.466515
672.3,4.292226
751.62,3.839259
762.85,3.782741
702.12,4.10993
574.98,5.01872
393.92,7.325507
180.33,16.00213
14.12,204.3671
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
131.9,21.87766
342.23,8.431943
538.02,5.363488
684.5,4.215725
759.25,3.800677
769.08,3.752098
707.4,4.079253
578.27,4.990167
394.45,7.315664
179.75,16.05376
14.35,201.0916
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
130.6,22.09544
337.52,8.549608
531.55,5.428772
676.42,4.266083
755.55,3.819289
766.48,3.764826
703.48,4.101984
560.7,5.146538
394.9,7.307328
181.73,15.87885
15.35,187.9911
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
134.08,21.52196
340.15,8.483504
535.6,5.387722
678.33,4.254071
750.58,3.844579
755.98,3.817117
691.48,4.17317
560.05,5.152511
370.95,7.779118
159.67,18.07267
13.15,219.4421
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.58,1118.474
67.08,43.01824
201.08,14.35082
350.9,8.223607
463.5,6.225812
486.65,5.929649
491.55,5.87054
453.33,6.365482
378.95,7.614893
257.23,11.21822
111.67,25.84099
11.23,256.9603
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.8,759.3852
113.5,25.42435
317.88,9.07784
510.42,5.653509
656.88,4.392985
713.67,4.043415
730.98,3.947665
675.45,4.272209
554.62,5.202957
382.58,7.542642
177.33,16.27285
16.83,171.4595
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.77,604.961
135.2,21.34367
352.05,8.196744
544.25,5.302092
691.02,4.175948
772.52,3.73539
781.9,3.690579
720.67,4.00414
592.5,4.870319
410.95,7.021934
196.88,14.65697
19.6,147.2277
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.98,579.4506
124.08,23.25648
326.1,8.849015
511.48,5.641792
649.27,4.444474
738,3.910114
747.27,3.861608
682.8,4.226221
554.9,5.200331
375.83,7.678109
171.58,16.81818
17.27,167.0911
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.6,515.2971
136.75,21.10175
353.12,8.171907
546.67,5.278621
690.58,4.178609
760.7,3.793432
766.8,3.763255
702.35,4.108584
572.48,5.040637
389.52,7.408256
180.1,16.02256
18.95,152.2778
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.27,460.2335
144.2,20.01154
360.75,7.999068
554.73,5.201925
697.83,4.135196
777.58,3.711083
791.88,3.644067
730.85,3.948367
604.85,4.770875
424.25,6.8018
208.65,13.83016
23.58,122.3776
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.33,346.4182
167.15,17.26392
392.8,7.346395
554.15,5.20737
734.05,3.931154
807.6,3.573135
817.73,3.528871
756.38,3.815098
628.65,4.590255
446.4,6.464301
227.23,12.69931
28.38,101.6795
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.65,333.6028
166.1,17.37305
390.15,7.396293
585.48,4.928715
729.55,3.955402
801.95,3.598309
811.08,3.557804
749,3.852689
620,4.654297
436.62,6.609097
218.5,13.2067
26.65,108.2801
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.3,310.2864
168.25,17.15105
390.02,7.398759
583.27,4.947389
725.42,3.977922
795.65,3.626801
803.4,3.591815
740.67,3.896018
611.85,4.716293
428.85,6.728842
212.1,13.6052
25.52,113.0746
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.65,377.211
137.8,20.94096
347.9,8.294521
542.48,5.319392
689.4,4.185761
780.98,3.694927
792.12,3.642963
731.33,3.945775
604.12,4.77664
422.05,6.837256
208.08,13.86805
25.55,112.9418
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.45,341.4987
138.9,20.77512
348,8.292137
541.2,5.331973
685.85,4.207427
748.9,3.853203
754.83,3.822932
690.08,4.181637
559.73,5.155457
379.88,7.596251
177.42,16.26459
22.2,129.9849
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.65,299.0325
155.9,18.50971
374.3,7.709495
569.58,5.066301
714.75,4.037305
786.48,3.669087
797.08,3.620294
736.15,3.91994
608.83,4.739687
427,6.757995
212.45,13.58279
27.73,104.0629
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.9,365.2739
109.23,26.41824
290.25,9.941994
471.73,6.117194
612.52,4.711134
691.9,4.170637
695.92,4.146545
625.98,4.609834
507.58,5.685141
340.73,8.469063
161.45,17.87342
22.12,130.455
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.42,276.9351
151.88,18.99963
363.83,7.931352
557.5,5.176079
704.3,4.097208
769.17,3.751659
780.73,3.69611
721.67,3.998592
596.2,4.840094
418.5,6.895254
210.05,13.73799
28.88,99.91911
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14.7,196.3037
191.08,15.10186
415.92,6.938026
611.45,4.719378
755.58,3.819137
831.05,3.472311
838.6,3.441049
773.6,3.730176
642.5,4.491306
457.73,6.304293
237.95,12.12719
35.6,81.05797
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.12,219.9439
167.3,17.24844
384.5,7.504977
582.25,4.956056
725.67,3.976551
822.35,3.509046
829.98,3.476787
767.17,3.76144
639.15,4.514846
456.27,6.324465
238.75,12.08655
37.05,77.88566
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
15.83,182.2908
187.58,15.38364
409,7.055413
602.35,4.790676
744.23,3.877382
808.38,3.569687
816.92,3.53237
754.25,3.825872
626.45,4.606375
444.58,6.490764
230.67,12.50992
35.73,80.76305
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
15.73,183.4497
177.23,16.28203
392.58,7.350512
583.45,4.945863
724.23,3.984458
799.25,3.610465
803.58,3.59101
738.67,3.906567
607.33,4.751394
423.83,6.808541
213.1,13.54136
32.4,89.0637
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.17,178.4579
171.58,16.81818
382.95,7.535354
572.88,5.037117
712.08,4.052443
811.23,3.557146
816.75,3.533105
752.92,3.83263
621.42,4.643661
436.33,6.613489
221.67,13.01784
34.9,82.68378
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17.05,169.2471
178.4,16.17525
395.65,7.293476
586.6,4.919304
733.75,3.932762
815.9,3.536786
819.08,3.523055
749.05,3.852432
611.73,4.717218
412.65,6.993006
197.9,14.58142
29.95,96.34938
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.9,170.7493
171.2,16.85551
387.8,7.441114
584.4,4.937823
731.85,3.942972
826.02,3.493455
834.27,3.458909
774.38,3.726418
645.48,4.47057
462.67,6.236981
246.52,11.7056
43.65,66.10914
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.52,108.8109
223.15,12.9315
447.92,6.442364
642.38,4.492145
783,3.685394
852.5,3.384943
860.95,3.351721
794.95,3.629994
663.08,4.351909
477.15,6.047708
256.5,11.25015
46.55,61.99063
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.62,108.4021
223.15,12.9315
451.52,6.390999
647.05,4.459723
797.4,3.618841
876.9,3.290756
883.83,3.264953
819.92,3.519446
688.08,4.193791
501.83,5.750282
277.83,10.38644
55.3,52.18199
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,96.18879
232.8,12.39546
461.58,6.251709
658.25,4.383842
803.23,3.592575
884.95,3.260821
889.35,3.244689
822.23,3.509558
685.6,4.208961
493.27,5.85007
266.05,10.84632
50.38,57.27796
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.33,109.596
205.88,14.01624
423.7,6.81063
616.52,4.680568
757.67,3.808602
869.75,3.317808
872.75,3.306404
803.58,3.59101
667.62,4.322315
476.05,6.061682
251.77,11.46151
46.27,62.36576
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.15,110.3504
199.52,14.46303
412.42,6.996906
614.85,4.693281
757.73,3.808301
864.38,3.33842
865.92,3.332483
796.7,3.622021
660.48,4.36904
470.58,6.132143
249.2,11.57971
46.95,61.46249
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31.6,91.31848
228.23,12.64367
456.02,6.327933
652.55,4.422134
795.2,3.628853
864.38,3.33842
868.52,3.322507
799.15,3.610916
662.73,4.354207
472.77,6.103737
249.62,11.56023
48,60.118
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31.92,90.403
224.85,12.83373
451.35,6.393406
649.77,4.441054
795.38,3.628032
878.1,3.286259
880.98,3.275516
810.75,3.559252
671.9,4.294782
479.12,6.022842
255.33,11.3017
48.38,59.6458
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31.38,91.95869
213.7,13.50334
434.95,6.634473
632.62,4.561449
777.88,3.709652
875.33,3.296658
878.7,3.284015
810.45,3.56057
674.95,4.275374
485.08,5.948841
261.7,11.02661
52.85,54.60102
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
33.75,85.50115
219,13.17655
439,6.573266
635.65,4.539706
780.77,3.69592
878.7,3.284015
883.15,3.267467
815.67,3.537783
681.62,4.233538
493.42,5.848291
271.4,10.63251
58.35,49.45439
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
42.75,67.50091
247.73,11.64842
469.12,6.151227
659.62,4.374737
797.23,3.619613
859.92,3.355735
860.77,3.352421
787.35,3.665033
680.88,4.238139
458.2,6.297826
240.38,12.00459
49.1,58.77116
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.48,81.33213
213.1,13.54136
427.52,6.749775
623.35,4.629283
769.38,3.750635
830.95,3.472729
841.38,3.42968
778.92,3.704699
654.3,4.410307
472.92,6.101801
260.3,11.08592
57.77,49.95091
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48.58,59.40024
260.3,11.08592
480.67,6.00342
677.95,4.256455
818.15,3.52706
901.62,3.200532
905.35,3.187346
837.45,3.445774
701.23,4.115146
511.77,5.638595
286.42,10.07494
66.08,43.66925
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
59.55,48.45783
288.23,10.01167
520.7,5.541893
716.62,4.02677
858.98,3.359407
933.45,3.091396
936.6,3.080999
867.7,3.325647
732.02,3.942056
540.92,5.334733
312,9.248923
79,36.52739
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
65.2,44.25865
296.75,9.724225
528.75,5.45752
724.58,3.982533
866.58,3.329945
936.23,3.082217
938.83,3.073681
869.75,3.317808
732.08,3.941733
540.62,5.337693
311.17,9.273593
79.08,36.49044
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
52.77,54.68379
255.58,11.29065
476.42,6.056975
668.25,4.31824
807.05,3.57557
904.08,3.191824
906.73,3.182495
836.9,3.448039
700.83,4.117495
510.8,5.649303
286.58,10.06931
69.17,41.71843
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
49.83,57.91017
242.08,11.92029
460.8,6.262291
652.45,4.422812
791.8,3.644435
901.4,3.201313
899.77,3.207113
824.65,3.499259
683.15,4.224056
488.62,5.905742
265.95,10.8504
61.02,47.29046
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48.58,59.40024
233.1,12.37951
447.48,6.448699
636.67,4.532433
778.58,3.706316
834.05,3.459821
836.23,3.450802
763.12,3.781402
631.33,4.570769
441.58,6.534861
232.25,12.42482
53.45,53.9881
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
42.42,68.02602
197.02,14.64655
385.25,7.490367
569.95,5.063012
711.98,4.053012
837.38,3.446063
837.38,3.446063
764.65,3.773836
631.52,4.569394
444.38,6.493685
240.95,11.97619
56,51.52971
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
55.85,51.66811
248.05,11.6334
464.8,6.208399
655.25,4.403913
805.05,3.584453
908.7,3.175596
912.23,3.163307
844.85,3.415593
709.67,4.066205
522.02,5.52788
299.38,9.6388
79.17,36.44896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
72,40.07866
288.62,9.998142
513.4,5.620693
707.95,4.076084
847.75,3.403909
918.8,3.140688
919.17,3.139423
847.8,3.403708
711.65,4.054892
521.2,5.536577
296.55,9.730783
78.5,36.76005
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
79.12,36.47199
303.05,9.522072
528.77,5.457314
719.77,4.009147
856.58,3.36882
916.88,3.147264
917.5,3.145138
846.65,3.408331
709.02,4.069933
518.35,5.567018
294.6,9.795193
77.98,37.00518
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
83.52,34.55057
308.48,9.35446
536.67,5.37698
729.2,3.957301
866.85,3.328908
939.62,3.071097
938.23,3.075647
864.92,3.336336
725.48,3.977593
531.88,5.425404
304.48,9.477351
82.98,34.77541
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
85.38,33.79789
309.7,9.31761
540.55,5.338385
735.83,3.921645
876.5,3.292258
917.62,3.144726
947.85,3.044431
873.42,3.303867
735.23,3.924845
539.85,5.345307
308.5,9.353854
84.33,34.21871
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
80.65,35.78008
295.27,9.772967
521.9,5.529151
717.92,4.019478
858.38,3.361756
945.25,3.052805
945.52,3.051933
873.67,3.302922
736.27,3.919301
544.85,5.296254
318.15,9.070136
92.58,31.16941
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
112.58,25.63212
346.83,8.32011
575.2,5.016801
765.88,3.767775
901.55,3.200781
960.4,3.004648
958.35,3.011075
885.08,3.260342
746.17,3.867301
552.8,5.220087
323.27,8.926482
95.15,30.32752
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
109.25,26.4134
340.08,8.48525
568.77,5.073516
761.67,3.788601
900.75,3.203623
962.23,2.998934
961.6,3.000898
886.08,3.256663
731.19,3.946531
549.6,5.25048
319.45,9.033225
93,31.02864
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
108.17,26.67712
334.88,8.617009
562.1,5.13372
752.12,3.836707
882.48,3.269948
931.23,3.098766
928.77,3.106974
856.83,3.367837
718.7,4.015116
527.8,5.467343
303.42,9.51046
87.75,32.88506
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
103.6,27.8539
315.48,9.146899
534.7,5.39679
720.8,4.003418
854.65,3.376428
907.73,3.178989
906.08,3.184778
834.52,3.457873
696.15,4.145175
506.02,5.702668
285.35,10.11272
81.4,35.45042
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
96.98,29.75525
298.15,9.678564
509.38,5.665051
694.85,4.152931
827.08,3.488978
842.08,3.426829
840.3,3.434088
768.9,3.752977
636.27,4.535282
450.17,6.410165
244.45,11.80472
68.48,42.13878
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
88.17,32.72841
275.45,10.47618
488.85,5.902964
677.9,4.256769
810.88,3.558682
837.58,3.44524
838.98,3.439491
770.3,3.746156
638.4,4.52015
457.73,6.304293
252.88,11.4112
80.6,35.80228
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
94.2,30.63337
285.95,10.0915
499.17,5.780924
679.48,4.246871
811.83,3.554517
869.88,3.317313
864.73,3.337069
788.9,3.657832
650.83,4.433821
463,6.232535
281.73,10.24266
74.35,38.81189
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
86.98,33.17618
266.52,10.82719
482.8,5.976934
672.45,4.291269
802.52,3.595753
857.98,3.363323
838.23,3.442568
755.52,3.819441
623.15,4.630769
438.92,6.574464
235.4,12.25855
67.45,42.78227
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.33,866.5657
102.65,28.11168
313.95,9.191476
533.2,5.411973
720,4.007866
849.85,3.395498
886.77,3.254129
888.02,3.249548
806.8,3.576678
666.95,4.326657
483.52,5.968034
268.65,10.74135
78.85,36.59688
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.73,773.6364
101.75,28.36033
304.42,9.479219
519.05,5.55951
703.38,4.102567
838.92,3.439737
858.38,3.361756
856.08,3.370788
782.17,3.689305
644.92,4.474452
459.65,6.277959
261.05,11.05407
77.9,37.04318
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.12,700.4038
107.12,26.93861
315.95,9.133293
533.7,5.406902
724.6,3.982423
855.35,3.373664
861.7,3.348803
863.75,3.340855
794.38,3.632599
657.58,4.388308
471.75,6.116934
264.27,10.91938
91.08,31.68274
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.3,671.0846
96.52,29.89706
292.25,9.873957
505.35,5.710228
690.67,4.178065
823.45,3.504358
892.25,3.234143
889.67,3.243522
818.3,3.526413
683.75,4.220349
499.23,5.780229
286.58,10.06931
92.38,31.23689
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.98,579.4506
101.58,28.4078
289.8,9.957432
505.5,5.708534
681.45,4.234594
813.67,3.546479
872.95,3.305646
866.33,3.330906
789.17,3.656581
649.55,4.442558
470.58,6.132143
262.4,10.99719
82.3,35.06274
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.6,515.2971
105.6,27.32636
299.23,9.643631
506.25,5.700077
686.62,4.202709
816.02,3.536266
912.38,3.162787
899.77,3.207113
820.33,3.517687
681.35,4.235215
491.8,5.867556
282.08,10.22995
94.23,30.62362
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.15,403.5893
145.23,19.86961
369.75,7.804365
587.6,4.910932
770.2,3.746642
902.27,3.198227
955.9,3.018793
951.2,3.033709
880.95,3.275627
748.38,3.85588
564.45,5.112346
346.52,8.327553
129.42,22.29689
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.27,311.2906
166.15,17.36782
400.45,7.206053
620.92,4.6474
813.75,3.546131
942.6,3.061387
999.67,2.886616
992.6,2.907177
916,3.150288
776.92,3.714235
